team_name,player_url,player_id,match_id,player,lineup_status,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
El Paso,https://fbref.com/en/players/d69415a4/Kofi-Twumasi,d69415a4,4712696c,Kofi Twumasi,Starter,USA,CB,29-196,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/5438b6f1/Kenneth-Hoban,5438b6f1,4712696c,Kenneth Hoban,Starter,USA,RB,16-319,70,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/621a4365/Alvaro-Quezada,621a4365,4712696c,Alvaro Quezada,Sub,USA,"DF,MF",27-010,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/add014ad/Abraham-Romero,add014ad,4712696c,Abraham Romero,Starter,MEX,GK,28-024,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/9f7f84be/Darius-Johnson,9f7f84be,d913335b,Darius Johnson,Starter,GRN,FW,25-364,90,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/ab5939db/Juan-Carvajal,ab5939db,d913335b,Juan Carvajal,Starter,COL,FW,22-234,44,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/68a87d66/Ihsan-Sacko,68a87d66,d913335b,Ihsan Sacko,Starter,FRA,FW,28-238,81,1,0,0,0,3,1,1,0,0,5,1,4,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/ae913d49/Aleksandar-Vukovic,ae913d49,d913335b,Aleksandar Vukovic,Sub,USA,,24-362,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/ee85b326/Hope-Avayevu,ee85b326,d913335b,Hope Avayevu,Starter,GHA,CM,23-146,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/0bee33d7/Charlie-Dennis,0bee33d7,d913335b,Charlie Dennis,Sub,ENG,"FW,MF",30-167,25,0,0,0,0,3,1,0,0,0,3,0,5,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/c2702a1d/Jean-Eric-Moursou,c2702a1d,d913335b,Jean Eric Moursou,Starter,CMR,CM,21-073,90,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/fa054cd3/Diego-Gomez,fa054cd3,d913335b,Diego Gomez,Starter,MEX,CM,22-185,82,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/7cc63669/Gunnar-Studenthofft,7cc63669,d913335b,Gunnar Studenthofft,Sub,CAY,FW,23-343,8,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/d81add7a/Luke-Biasi,d81add7a,d913335b,Luke Biasi,Starter,USA,LB,26-242,90,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/0014c269/Adrian-Pelayo,0014c269,d913335b,Adrian Pelayo,Starter,USA,CB,19-302,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/c0550265/John-Scearce,c0550265,d913335b,John Scearce,Starter,USA,CB,28-085,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/91b27c4b/Collin-Smith,91b27c4b,d913335b,Collin Smith,Starter,USA,RB,22-100,90,0,0,0,0,1,1,1,0,0,5,2,1,0,0,0,0,0,RB,0.0,0.0,0.0,0.0
Phx Rising,https://fbref.com/en/players/aabac768/Chituru-Odunze,aabac768,d913335b,Chituru Odunze,Starter,USA,GK,23-151,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,4.0,1.0,3.0,75.0
Orange County,https://fbref.com/en/players/3acc84ad/Lyam-MacKinnon,3acc84ad,d913335b,Lyam MacKinnon,Starter,SUI,FW,26-170,67,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/ec4ad474/Pedro-Guimaraes,ec4ad474,d913335b,Pedro Guimaraes,Sub,USA,DF,17-338,23,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/350de244/Marcelo-Palomino,350de244,d913335b,Marcelo Palomino,Starter,USA,FW,24-297,90,0,0,0,0,3,1,0,0,1,2,0,3,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/99a6142d/Chris-Hegardt,99a6142d,d913335b,Chris Hegardt,Starter,USA,LM,24-067,79,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,LM,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/1a0c7caa/Yaniv-Bazini,1a0c7caa,d913335b,Yaniv Bazini,Sub,ISR,FW,26-241,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/a0198fcb/Stephen-Kelly,a0198fcb,d913335b,Stephen Kelly,Starter,SCO,CM,25-335,90,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/dac1adc3/Kevin-Partida,dac1adc3,d913335b,Kevin Partida,Starter,USA,CM,31-004,58,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/0d32b115/Garrison-Tubbs,0d32b115,d913335b,Garrison Tubbs,Sub,USA,DF,24-025,26,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/aad5ec3c/Jamir-Johnson,aad5ec3c,d913335b,Jamir Johnson,Starter,USA,RM,17-250,58,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,RM,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/9f39b6cf/Ethan-Zubak,9f39b6cf,d913335b,Ethan Zubak,Sub,USA,FW,27-333,32,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/1ec1c986/Ryan-Doghman,1ec1c986,d913335b,Ryan Doghman,Starter,NOR,LB,28-273,90,0,0,0,0,0,0,0,0,4,0,0,6,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/866dc35d/Nico-Benalcazar,866dc35d,d913335b,Nico Benalcazar,Starter,USA,CB,24-281,90,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/30c268ea/Tom-Brewitt,30c268ea,d913335b,Tom Brewitt,Starter,ENG,CB,29-031,90,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/a5c76d49/Mouhamadou-War,a5c76d49,d913335b,Mouhamadou War,Starter,JPN,RB,25-344,79,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/bfb5ddf3/Mataeo-Bunbury,bfb5ddf3,d913335b,Mataeo Bunbury,Sub,CAN,FW,20-274,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Orange County,https://fbref.com/en/players/075d989a/Alexander-Rando,075d989a,d913335b,Alexander Rando,Starter,USA,GK,24-333,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,4.0,1.0,3.0,75.0
Roots,https://fbref.com/en/players/b0f6bf47/Peter-Wilson,b0f6bf47,8d0e6d10,Peter Wilson,Starter,LBR,FW,29-156,90,0,0,0,0,2,2,1,0,3,3,0,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/c1d5599c/Wolfgang-Prentice,c1d5599c,8d0e6d10,Wolfgang Prentice,Starter,USA,AM,25-323,60,1,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/1312c534/Danny-Trejo,1312c534,8d0e6d10,Danny Trejo,Sub,USA,"FW,MF",27-319,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/34747acf/Faysal-Bettache,34747acf,8d0e6d10,Faysal Bettache,Starter,ENG,AM,25-250,75,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/64255ef0/Jackson-Kiil,64255ef0,8d0e6d10,Jackson Kiil,Sub,,FW,0,15,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/3c850ce0/Tyler-Gibson,3c850ce0,8d0e6d10,Tyler Gibson,Starter,USA,AM,35-061,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/fb5dbdc0/Neveal-Hackshaw,fb5dbdc0,8d0e6d10,Neveal Hackshaw,Sub,TRI,"DF,MF",30-174,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/ecbca580/Thomas-McCabe,ecbca580,8d0e6d10,Thomas McCabe,Starter,USA,DM,27-344,90,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/0cb564d0/Bobosi-Byaruhanga,0cb564d0,8d0e6d10,Bobosi Byaruhanga,Starter,UGA,DM,24-101,90,0,0,0,0,3,1,0,0,1,1,0,0,0,4,0,0,0,DM,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/998bfd72/Julian-Bravo,998bfd72,8d0e6d10,Julian Bravo,Starter,USA,LB,25-165,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/d2ab753e/David-Garcia,d2ab753e,8d0e6d10,David Garcia,Starter,ESP,CB,25-203,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/f03bba0c/Michael-Edwards,f03bba0c,8d0e6d10,Michael Edwards,Starter,USA,CB,25-107,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/615c419c/Mark-Fisher,615c419c,8d0e6d10,Mark Fisher,Starter,USA,RB,25-090,90,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,RB,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/050b9803/Raphael-Spiegel,050b9803,8d0e6d10,Raphael Spiegel,Starter,SUI,GK,33-085,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GK,5.0,1.0,4.0,80.0
New Mexico Utd,https://fbref.com/en/players/3d9e8e17/Greg-Hurst,3d9e8e17,8d0e6d10,Greg Hurst,Starter,SCO,FW,28-340,75,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/74e30bd2/Luther-Archimede,74e30bd2,8d0e6d10,Luther Archimede,Sub,GLP,FW,26-178,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/a2611a0a/Dayonn-Harris,a2611a0a,8d0e6d10,Dayonn Harris,Starter,ATG,AM,28-197,90,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/55975b0c/Valentin-Noel,55975b0c,8d0e6d10,Valentin Noel,Starter,FRA,AM,26-321,90,0,0,0,0,2,2,0,0,1,3,1,3,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/7a76b375/Niall-Reid-Stephen,7a76b375,8d0e6d10,Niall Reid Stephen,Starter,BRB,AM,24-187,80,0,0,0,0,3,0,0,0,0,0,1,7,0,2,0,0,0,AM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/4c89d918/Jake-LaCava,4c89d918,8d0e6d10,Jake LaCava,Sub,USA,"FW,MF",25-061,10,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/b15ac68f/Gedion-Zelalem,b15ac68f,8d0e6d10,Gedion Zelalem,Starter,USA,DM,29-047,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/30a4f94b/Arturo-Astorga,30a4f94b,8d0e6d10,Arturo Astorga,Sub,USA,DF,27-350,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DF,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/aa9e1161/Zico-Bailey,aa9e1161,8d0e6d10,Zico Bailey,Starter,PHI,DM,25-199,90,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/01cd3c12/Chris-Gloster,01cd3c12,8d0e6d10,Chris Gloster,Starter,USA,LB,25-229,90,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,LB,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/fe5fea9f/Kipp-Keller,fe5fea9f,8d0e6d10,Kipp Keller,Starter,USA,CB,25-243,56,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/4435db1e/Niko-Hamalainen,4435db1e,8d0e6d10,Niko Hamalainen,Sub,FIN,"DF,MF",29-009,34,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/212fb935/Will-Seymore,212fb935,8d0e6d10,Will Seymore,Starter,USA,CB,34-013,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/50a5e230/Ousman-Jabang,50a5e230,8d0e6d10,Ousman Jabang,Starter,USA,RB,24-350,75,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,RB,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/0aaa1c04/Justin-Rennicks,0aaa1c04,8d0e6d10,Justin Rennicks,Sub,USA,FW,26-359,15,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/31d90d35/Kristopher-Shakes,31d90d35,8d0e6d10,Kristopher Shakes,Starter,USA,GK,24-321,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,6.0,2.0,4.0,66.7
FC Tulsa,https://fbref.com/en/players/272c1aaf/Kalil-ElMedkhar,272c1aaf,49374033,Kalil ElMedkhar,Starter,USA,FW,26-208,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/02b16fb4/Remi-Cabral,02b16fb4,49374033,Remi Cabral,Sub,FRA,"FW,MF",26-247,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/736f1a3a/Jamie-Webber,736f1a3a,49374033,Jamie Webber,Starter,RSA,FW,28-061,90,0,0,0,0,1,0,0,0,0,1,0,14,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/0d74a643/Bruno-Lapa,0d74a643,49374033,Bruno Lapa,Starter,BRA,FW,28-308,63,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/59f55048/Stefan-Lukic,59f55048,49374033,Stefan Lukic,Sub,SRB,"FW,MF",33-108,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/0878d1f4/Owen-Damm,0878d1f4,49374033,Owen Damm,Starter,USA,LM,22-204,90,0,0,0,0,2,0,0,0,3,5,0,6,0,1,0,0,0,LM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/9e0c1b58/Delentz-Pierre,9e0c1b58,49374033,Delentz Pierre,Starter,HAI,CM,25-118,82,0,0,0,0,4,3,1,0,0,2,0,0,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/246f7571/Raheem-Somersall,246f7571,49374033,Raheem Somersall,Sub,SKN,MF,28-252,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/4dbd4eb0/Jeorgio-Kocevski,4dbd4eb0,49374033,Jeorgio Kocevski,Starter,USA,CM,23-207,90,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/a9191167/Harvey-St-Clair,a9191167,49374033,Harvey St Clair,Starter,SCO,RM,27-121,90,0,0,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,RM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/32b30364/Lamar-Batista,32b30364,49374033,Lamar Batista,Starter,USA,CB,28-007,90,0,0,0,0,2,0,1,0,2,4,1,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/52a6ef30/Abdoulaye-Cissoko,52a6ef30,49374033,Abdoulaye Cissoko,Starter,FRA,CB,26-077,90,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/3c74faaf/Ian-Carlo,3c74faaf,49374033,Ian Carlo,Starter,BRA,CB,27-299,90,0,0,0,0,1,0,0,0,2,2,0,2,0,3,0,0,0,CB,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/0245fbbf/Alexandros-Tabakis,0245fbbf,49374033,Alexandros Tabakis,Starter,GRE,GK,33-096,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GK,1.0,0.0,1.0,100.0
San Antonio FC,https://fbref.com/en/players/70cb3cf1/Santiago-Patino,70cb3cf1,49374033,Santiago Patino,Starter,USA,FW,29-004,61,0,0,0,0,2,0,0,0,3,2,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/4236fd6b/Christian-Sorto,4236fd6b,49374033,Christian Sorto,Sub,SLV,"FW,MF",26-054,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/7bf39a2f/Jorge-Hernandez,7bf39a2f,49374033,Jorge Hernandez,Starter,USA,FW,25-126,86,0,0,0,0,0,0,0,0,1,4,1,5,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/b0da88e8/Santiago-Suarez,b0da88e8,49374033,Santiago Suarez,Sub,USA,DF,20-325,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/e2d8874f/Cristian-Parano,e2d8874f,49374033,Cristian Parano,Starter,ARG,FW,26-210,72,0,0,0,0,1,0,1,0,3,1,0,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/77d28e45/Luke-Haakenson,77d28e45,49374033,Luke Haakenson,Sub,USA,MF,28-185,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/d22a46b4/Emil-Cuello,d22a46b4,49374033,Emil Cuello,Starter,USA,LM,29-071,72,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,LM,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/eec98e09/Nelson-Blanco,eec98e09,49374033,Nelson Blanco,Sub,SLV,"DF,MF",26-209,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/4036c29f/Mikey-Maldonado,4036c29f,49374033,Mikey Maldonado,Starter,USA,CM,27-255,90,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/068288c7/Dmitry-Erofeev,068288c7,49374033,Dmitry Erofeev,Starter,RUS,CM,19-228,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/af616ca0/Curt-Calov,af616ca0,49374033,Curt Calov,Sub,USA,DF,22-123,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/0e854aae/Akeem-Ward,0e854aae,49374033,Akeem Ward,Starter,USA,RM,30-067,90,0,0,0,0,1,0,1,0,3,2,0,0,0,1,0,0,0,RM,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/2bfb7026/Danny-Barbir,2bfb7026,49374033,Danny Barbir,Starter,USA,CB,28-042,90,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/1169c5eb/Alex-Crognale,1169c5eb,49374033,Alex Crognale,Starter,USA,CB,31-199,90,0,0,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/2a44ec3d/Mitchell-Taintor,2a44ec3d,49374033,Mitchell Taintor,Starter,USA,CB,31-184,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
San Antonio FC,https://fbref.com/en/players/a5cd42c2/Joseph-Batrouni,a5cd42c2,49374033,Joseph Batrouni,Starter,USA,GK,23-182,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,3.0,0.0,3.0,100.0
